0.03149414,-1.006104,-0.05749512,17.00529
-0.0144043,-1.001587,-0.04614258,33.76804
-0.04772949,-0.9619141,-0.04174805,50.61233
-0.04772949,-0.9619141,-0.04174805,67.35179
-0.05480957,-0.960083,-0.03942871,84.32821
-0.05395508,-0.9897461,-0.04162598,101.2305
-0.04675293,-1.019409,-0.04650879,118.101
-0.02319336,-1.014282,-0.05773925,134.92
0.01977539,-1.002075,-0.07202148,151.9095
0.01977539,-1.002075,-0.07202148,168.7121
0.03881836,-1.001831,-0.07019043,185.8382
0.03173828,-1.010132,-0.06420898,202.7723
0.02612305,-0.9960938,-0.05798339,219.5739
0.01330566,-0.9785156,-0.05627441,236.5716
0.002197266,-0.9798585,-0.0526123,253.2469
-0.002319336,-0.9864502,-0.05371094,270.1299
-0.002319336,-0.9864502,-0.05371094,286.9966
-0.004882813,-0.9968261,-0.04980469,303.9087
-0.008300781,-0.9981689,-0.04626465,320.7914
-0.003540039,-1.000854,-0.05175781,337.7167
-0.001464844,-0.9946289,-0.05187988,354.5808
0.001953125,-0.991333,-0.05700684,371.5062
0.001953125,-0.991333,-0.05700684,388.3108
0.002563477,-0.9963378,-0.05493164,405.2457
0.005371094,-1.003296,-0.05981446,422.1314
0.01403809,-1.016602,-0.0657959,439.0248
0.02624512,-1.026245,-0.06982422,455.9101
0.02185059,-1.023804,-0.0682373,472.7847
0.02185059,-1.023804,-0.0682373,489.6424
0.01635742,-1.018066,-0.0592041,506.5722
0.02050781,-1.025391,-0.04797363,523.4315
0.01757813,-1.031128,-0.03601074,540.3331
0.01000977,-1.007324,-0.02636719,557.2346
-0.008422852,-0.9816894,-0.0201416,574.0572
-0.01464844,-0.9737549,-0.01330566,590.9907
-0.01464844,-0.9737549,-0.01330566,607.8453
-0.008422852,-1.013306,-0.006103516,624.7447
-0.01489258,-1.026489,0.001831055,641.6542
-0.02294922,-1.014893,0.01159668,658.5431
-0.03063965,-0.9921875,0.01159668,675.3967
-0.03015137,-0.9838867,0.01782227,692.3051
-0.03015137,-0.9838867,0.01782227,709.1854
-0.02856445,-0.9906006,0.02624512,726.2969
-0.03881836,-0.9971924,0.02636719,742.9707
-0.04541016,-0.9755859,0.0222168,759.8766
-0.03918457,-0.9729004,0.01867676,776.7599
-0.04199219,-0.9989014,0.0201416,793.6583
-0.05285644,-1.008423,0.02746582,810.5492
-0.05285644,-1.008423,0.02746582,827.5735
-0.05749512,-0.9855956,0.02783203,844.3831
-0.04919434,-0.9677734,0.02575683,861.2498
