0.02732537,0.006560809,-0.006555673,17.08671
0.02898221,0.007268489,-0.006820811,84.62637
0.02942127,0.006768546,-0.007444465,101.296
0.02963606,0.006423599,-0.00768215,118.0974
0.02979654,0.006190939,-0.007868947,135.1285
0.03007616,0.005983365,-0.007949735,151.9682
0.03024312,0.00583441,-0.007958196,168.822
0.03048743,0.005636062,-0.008092854,185.6772
0.03077105,0.005561552,-0.008196276,202.534
0.03109494,0.005424032,-0.008290831,219.4164
0.03127339,0.00540373,-0.008309158,236.4993
0.03142614,0.005407619,-0.008089511,253.2463
0.03152499,0.005429758,-0.007672796,270.1227
0.03150671,0.00554001,-0.007455285,287.1456
0.03144003,0.00572875,-0.007365306,303.8256
0.03127615,0.005882077,-0.007528864,320.6519
0.03136702,0.006127438,-0.007492743,337.5318
0.0312965,0.006521848,-0.007841876,354.5657
0.03111382,0.006806084,-0.008206728,371.341
0.03100697,0.007033752,-0.008850425,388.1272
0.03118537,0.007401315,-0.009500864,404.9548
0.03128948,0.007543199,-0.01006977,421.8283
0.03104256,0.007740825,-0.01086623,438.5522
0.03065589,0.007881171,-0.01134794,455.521
0.02948157,0.00788849,-0.01167551,472.4981
0.02928719,0.00779705,-0.01166055,489.3643
0.02897689,0.007460099,-0.01159207,506.2201
0.02844718,0.007071061,-0.01134799,523.0807
0.02810976,0.006790239,-0.01136712,539.8844
0.02796672,0.006889552,-0.01182816,556.7973
0.02813222,0.007291676,-0.0123491,573.6666
0.02830665,0.007723235,-0.01228973,590.517
0.02821807,0.007946778,-0.01133616,607.3923
0.02745656,0.007671193,-0.009492985,624.4532
0.02649928,0.007667445,-0.008845028,641.0621
0.02515452,0.008026394,-0.009203334,657.9551
0.02183034,0.009275819,-0.0110515,674.9397
0.01879062,0.01065774,-0.01461377,691.7069
0.01728808,0.01127041,-0.01748294,708.7657
0.0171433,0.01119843,-0.01813989,725.4899
0.01929976,0.01043491,-0.01620638,742.3532
0.0205365,0.00999761,-0.01612148,759.2276
0.0224079,0.009127471,-0.0159155,776.3402
0.02172761,0.009165223,-0.01590972,793.022
0.02153236,0.009130446,-0.01665732,809.885
0.02115445,0.009939523,-0.01939005,826.7563
0.02102767,0.01117864,-0.02165368,843.5379
0.0205637,0.01101393,-0.0209019,860.4827
0.020409,0.01097814,-0.02071171,877.3936
0.02024055,0.01098597,-0.02053867,894.2834
0.01963674,0.01149489,-0.02052693,911.1437
0.0192645,0.01226687,-0.02104523,928.0161
0.01928727,0.01326918,-0.02206236,944.9296
0.02022495,0.01397401,-0.02273849,961.7626
0.02051979,0.01380923,-0.02292174,978.5787
0.02016212,0.0136809,-0.02276272,995.5098
0.01910969,0.01359191,-0.02292763,1012.391
0.01781423,0.0134706,-0.02324497,1029.272
0.01693885,0.01344372,-0.02361108,1046.172
0.01634078,0.01367392,-0.02366155,1063.027
0.0161635,0.01357984,-0.02352773,1079.813
0.01570514,0.01325986,-0.02310348,1096.713
0.01515392,0.0128657,-0.02264074,1113.593
0.01445215,0.01245345,-0.02229808,1130.472
0.01406533,0.01217986,-0.02252438,1147.38
0.0141984,0.01157722,-0.02274502,1164.218
0.01677631,0.009390282,-0.02336504,1181.099
0.02340504,0.005905996,-0.02410691,1197.992
0.02708809,0.005011356,-0.02505761,1214.924
0.02669561,0.005890141,-0.02736614,1231.748
0.02158135,0.007749525,-0.02936006,1248.685
0.01786519,0.008678697,-0.031551,1265.513
0.01811913,0.007886658,-0.02906142,1282.383
0.01891025,0.007106882,-0.0276741,1299.228
0.01960725,0.005383928,-0.02592625,1316.168
0.01862115,0.004845036,-0.02494692,1333.054
0.01918034,0.00490964,-0.02501839,1349.918
0.0191438,0.004993553,-0.02496975,1366.776
0.01852209,0.005027371,-0.02455396,1383.572
0.01669444,0.004905217,-0.02353357,1400.49
0.0155914,0.004482784,-0.0217272,1417.411
0.0153612,0.003510477,-0.01978957,1434.286
0.01424395,0.002784334,-0.0186149,1451.07
0.01467942,0.00255762,-0.01865802,1468.042
0.01513098,0.002462886,-0.01831563,1484.948
0.01565364,0.002152174,-0.01760543,1501.723
0.01553173,0.002003405,-0.01710135,1518.593
0.01490786,0.001808707,-0.01666532,1535.504
0.01426165,0.001568377,-0.01649023,1552.311
0.01363762,0.0009107663,-0.01579399,1569.162
0.01307585,3.617257E-05,-0.01468343,1586.141
0.01315569,-0.001031324,-0.01398267,1602.932
0.01331241,-0.001283824,-0.0138237,1619.245
0.01366256,-0.001617866,-0.013669,1636.735
0.014017,-0.001949615,-0.01361309,1653.439
0.01389298,-0.002151086,-0.01347847,1670.404
0.01336331,-0.002558908,-0.01299206,1687.328
0.01121375,-0.003256135,-0.01219872,1704.172
0.008685631,-0.003775313,-0.01199787,1721.044
0.005775969,-0.003678081,-0.01177634,1737.823
0.00356859,-0.003714235,-0.0114654,1754.769
0.004411041,-0.003349418,-0.01176763,1771.737
0.004846744,-0.00323501,-0.01202172,1788.596
0.004729785,-0.002963406,-0.01189707,1805.305
0.004478992,-0.002846754,-0.01027451,1822.271
0.0029588,-0.003222423,-0.007541358,1839.148
-0.001992666,-0.003253685,-0.006614325,1855.989
-0.002760809,-0.003176949,-0.007546973,1873.021
-0.0003171377,-0.00304054,-0.007892053,1889.752
0.002596944,-0.002575002,-0.008054671,1906.612
0.00851137,-0.002004221,-0.009647554,1923.49
0.006416801,-0.001853031,-0.01056976,1940.264
0.003205694,-0.00167894,-0.012167,1957.199
-0.001852403,-0.001440395,-0.01630089,1973.975
-0.002769493,-0.001798257,-0.01808802,1990.966
-0.00550739,-0.002034433,-0.01993951,2007.779
-0.007602584,-0.002296458,-0.02084419,2024.737
-0.009651229,-0.002598474,-0.02105195,2041.515
-0.00971615,-0.002486054,-0.02008287,2058.42
-0.01003062,-0.002480754,-0.01957339,2075.223
-0.01137006,-0.001996404,-0.01952111,2092.185
-0.01330147,-0.001201889,-0.02009766,2109.089
-0.01692514,4.204356E-05,-0.02160679,2125.955
-0.01814804,0.0007833113,-0.02274763,2142.784
-0.01812112,0.001145382,-0.02278487,2159.585
-0.01800597,0.001491546,-0.02242541,2176.627
-0.01827325,0.002043863,-0.02209895,2193.403
-0.0188322,0.00251165,-0.02181214,2210.252
-0.0191784,0.002796717,-0.02157779,2227.194
-0.01922516,0.002894677,-0.02130649,2244.192
-0.01953532,0.002991975,-0.02111834,2260.892
-0.02049862,0.003388572,-0.02118672,2277.591
-0.02168071,0.003828234,-0.02186321,2294.872
-0.02181224,0.004090526,-0.02236739,2311.626
-0.02187272,0.004691492,-0.02288047,2328.403
-0.0227747,0.005483821,-0.02352197,2345.27
-0.02425348,0.006040577,-0.02360068,2362.108
-0.02535704,0.005983945,-0.02287469,2379.029
-0.02565026,0.005649114,-0.02216038,2395.896
-0.02574773,0.005195756,-0.02166363,2412.781
-0.02628175,0.004679239,-0.02107629,2429.655
-0.02741587,0.004192845,-0.02025881,2446.676
-0.0298718,0.003832389,-0.01916516,2463.376
-0.03312595,0.004153271,-0.01931625,2480.237
-0.0334939,0.004533232,-0.02125039,2497.153
-0.03035535,0.004138065,-0.02146704,2514.026
-0.02820429,0.002407892,-0.02044563,2530.898
-0.02665832,-0.0002102809,-0.02017368,2547.738
-0.02125485,-0.004604999,-0.02370183,2564.749
-0.01952697,-0.007927187,-0.02577171,2581.461
-0.02318895,-0.01056825,-0.02586726,2598.29
-0.02685544,-0.01205994,-0.02724655,2615.255
-0.02790172,-0.01264355,-0.03001156,2632.136
-0.02436051,-0.0121568,-0.02993615,2649.216
-0.02252881,-0.01187465,-0.0273689,2665.852
-0.02262651,-0.01181146,-0.02596559,2682.744
-0.02484247,-0.01186086,-0.0251255,2699.553
-0.0289788,-0.01235193,-0.02282249,2716.496
-0.03174449,-0.01276503,-0.02060043,2733.362
-0.03131892,-0.0133221,-0.02028802,2750.312
-0.03000293,-0.01354097,-0.0207519,2767.158
-0.0287677,-0.01348525,-0.02094015,2784.011
-0.02802293,-0.01353558,-0.02066331,2800.885
-0.02764105,-0.01342682,-0.02015164,2817.65
-0.02673272,-0.01334983,-0.01931525,2834.531
-0.02542728,-0.01306086,-0.01865037,2851.534
-0.02537831,-0.01273019,-0.01863658,2868.401
-0.02626136,-0.01201716,-0.01910038,2885.233
-0.03025445,-0.009622248,-0.0205524,2902.005
-0.03234032,-0.007908801,-0.0213606,2918.892
-0.02981708,-0.007228697,-0.02098461,2935.748
-0.02817717,-0.006110142,-0.02221719,2952.615
-0.02885311,-0.004442519,-0.02453542,2969.521
-0.0287012,-0.003045917,-0.0257723,2986.337
-0.02635999,-0.0009711944,-0.02627938,3003.21
-0.02635396,0.001405809,-0.02746627,3020.084
-0.02883344,0.004142322,-0.02928156,3036.937
-0.03188621,0.006793282,-0.02844884,3053.817
-0.02829538,0.008189199,-0.0263994,3070.706
-0.01917024,0.01051583,-0.02630949,3087.547
-0.01776666,0.01324734,-0.02742764,3104.425
-0.02081075,0.0166746,-0.0292946,3121.246
-0.02446891,0.02007007,-0.03162229,3138.054
-0.02444761,0.02278598,-0.03273246,3154.985
-0.02469238,0.02601288,-0.03269896,3171.909
-0.02375319,0.02793881,-0.03127043,3188.84
-0.02130469,0.02941869,-0.02864373,3205.682
-0.02023397,0.03028127,-0.02596589,3222.589
-0.01850762,0.03114049,-0.0244024,3239.346
-0.01759205,0.03148312,-0.02372077,3255.49
-0.02004161,0.03122313,-0.02462228,3273.052
-0.0220093,0.0326031,-0.02492793,3290.23
-0.02308292,0.03267935,-0.0252812,3306.866
-0.02368012,0.0328606,-0.02516733,3323.75
-0.02361118,0.03242155,-0.02509758,3340.603
-0.02329358,0.03212595,-0.02489733,3357.403
-0.02130101,0.0306922,-0.02417376,3374.505
-0.01837317,0.02928877,-0.02350204,3391.183
-0.0166015,0.02813549,-0.02360772,3408.041
-0.01518241,0.02694205,-0.02436725,3424.865
-0.01513921,0.0265332,-0.02515514,3441.783
-0.01529896,0.02649874,-0.02575068,3458.645
-0.01549248,0.02603523,-0.02601473,3475.701
-0.01492937,0.02525147,-0.02580887,3492.448
-0.01392811,0.02413057,-0.02498804,3509.267
